customer_id,avg_basket,invoice,total_amount,spend_drop,total_spend,country,driver,churn,high_ltv,snapshot
17162,98.72500000000001,4,394.90000000000003,394.9,1715.46,United Kingdom,price,0,False,2011-06-01
17164,471.61,2,943.22,1.98,2467.35,United Kingdom,adoption,1,False,2011-06-01
17180,158.66,2,317.32,317.32,2256.98,United Kingdom,price,1,False,2011-06-01
17204,625.08,2,1250.16,1250.16,5504.69,United Kingdom,price,0,False,2011-06-01
17211,237.11499999999998,2,474.22999999999996,2.67,4046.65,United Kingdom,price,0,False,2011-06-01
17220,275.76,3,827.28,1.02,4481.75,United Kingdom,competition,1,False,2011-06-01
17231,312.14,2,624.28,0.65,7197.04,United Kingdom,adoption,0,False,2011-06-01
17238,170.99200000000002,5,854.96,1.33,7783.1,United Kingdom,competition,0,False,2011-06-01
17243,235.25,4,941.0,1.72,20889.86,United Kingdom,competition,0,False,2011-06-01
17262,228.83333333333334,3,686.5,5.67,2757.62,United Kingdom,price,1,False,2011-06-01
17268,138.24,2,276.48,276.48,1733.8899999999999,United Kingdom,price,1,False,2011-06-01
17272,704.72,2,1409.44,0.87,2148.63,United Kingdom,adoption,1,False,2011-06-01
17287,138.82,2,277.64,1.09,4111.96,United Kingdom,adoption,1,False,2011-06-01
17288,186.59,2,373.18,0.52,2499.98,United Kingdom,adoption,1,False,2011-06-01
17306,304.156,5,1520.78,2.36,9782.35,United Kingdom,competition,0,False,2011-06-01
17315,130.81666666666666,12,1569.8,1.45,9650.6,United Kingdom,competition,1,False,2011-06-01
17337,484.1,2,968.2,0.93,2027.8700000000001,United Kingdom,adoption,1,False,2011-06-01
17338,493.55,2,987.1,0.0,12142.57,United Kingdom,adoption,1,False,2011-06-01
17340,721.21,2,1442.42,1.37,22404.82,United Kingdom,adoption,1,False,2011-06-01
17345,64.165,2,128.33,0.0,1604.68,United Kingdom,adoption,1,False,2011-06-01
17346,222.865,2,445.73,1.0,5323.0,United Kingdom,adoption,0,False,2011-06-01
17364,387.02,3,1161.06,0.27,12070.42,United Kingdom,competition,1,False,2011-06-01
17365,577.265,2,1154.53,0.89,8224.98,United Kingdom,adoption,0,False,2011-06-01
17374,247.885,2,495.77,0.63,727.11,United Kingdom,adoption,1,False,2011-06-01
17377,231.895,2,463.79,463.79,18319.41,United Kingdom,price,0,False,2011-06-01
17381,829.83375,8,6638.67,1.22,40002.37,United Kingdom,competition,0,False,2011-06-01
17389,525.71,8,4205.68,3.39,57224.68,United Kingdom,price,0,False,2011-06-01
17398,264.225,2,528.45,1.37,653.38,United Kingdom,adoption,1,False,2011-06-01
17400,296.1166666666667,3,888.35,2.63,4677.05,United Kingdom,price,1,False,2011-06-01
17404,2360.186666666667,3,7080.56,1.77,47781.12,Sweden,competition,1,False,2011-06-01
17416,1149.3366666666668,3,3448.01,1.58,17298.45,United Kingdom,competition,0,False,2011-06-01
17419,336.10999999999996,3,1008.3299999999999,1008.33,6500.5199999999995,United Kingdom,price,1,False,2011-06-01
17428,596.9571428571428,7,4178.7,0.98,31819.76,United Kingdom,competition,0,False,2011-06-01
17440,62.31,2,124.62,124.62,323.58,United Kingdom,price,1,False,2011-06-01
17450,3901.246666666667,9,35111.22,0.62,246973.09,United Kingdom,competition,0,True,2011-06-01
17454,109.715,2,219.43,0.0,1547.94,United Kingdom,adoption,1,False,2011-06-01
17457,340.28999999999996,2,680.5799999999999,0.85,5984.81,United Kingdom,adoption,1,False,2011-06-01
17460,129.39,2,258.78,1.15,2228.27,United Kingdom,adoption,1,False,2011-06-01
17470,222.355,2,444.71,2.15,2804.87,United Kingdom,adoption,1,False,2011-06-01
17501,144.3,2,288.6,0.0,288.6,United Kingdom,adoption,1,False,2011-06-01
17504,315.65714285714284,7,2209.6,0.64,9565.12,United Kingdom,competition,1,False,2011-06-01
17511,1932.6155555555556,9,17393.54,1.0,175603.55,United Kingdom,competition,0,True,2011-06-01
17512,217.07000000000002,3,651.21,2.1,5467.82,United Kingdom,competition,1,False,2011-06-01
17515,169.945,2,339.89,1.43,1617.46,United Kingdom,adoption,1,False,2011-06-01
17519,310.15,2,620.3,1.02,5109.47,United Kingdom,adoption,0,False,2011-06-01
17522,124.21,2,248.42,0.0,1070.71,United Kingdom,adoption,0,False,2011-06-01
17530,180.6325,4,722.53,0.0,3141.51,United Kingdom,competition,1,False,2011-06-01
17550,89.05333333333334,3,267.16,1.4,2547.64,United Kingdom,competition,1,False,2011-06-01
17567,465.585,2,931.17,1.35,5356.03,United Kingdom,adoption,1,False,2011-06-01
17576,233.64666666666668,3,700.94,3.74,9056.81,United Kingdom,price,0,False,2011-06-01
17581,311.9757142857143,7,2183.83,0.61,18757.75,United Kingdom,competition,0,False,2011-06-01
17591,390.93,2,781.86,0.71,2776.67,United Kingdom,adoption,1,False,2011-06-01
17611,319.62333333333333,3,958.87,2.14,8371.98,United Kingdom,competition,0,False,2011-06-01
17613,325.9,5,1629.5,0.82,4559.15,United Kingdom,competition,0,False,2011-06-01
17615,136.15,2,272.3,0.0,733.2,United Kingdom,adoption,1,False,2011-06-01
17629,183.76999999999998,2,367.53999999999996,2.61,2455.52,United Kingdom,price,0,False,2011-06-01
17634,257.255,4,1029.02,0.79,2361.97,United Kingdom,competition,1,False,2011-06-01
17644,307.25666666666666,3,921.77,0.92,6028.6,United Kingdom,competition,0,False,2011-06-01
17646,378.695,2,757.39,0.84,4149.79,United Kingdom,adoption,1,False,2011-06-01
17648,369.13000000000005,3,1107.39,1.11,2216.37,United Kingdom,competition,1,False,2011-06-01
17652,316.12,2,632.24,0.54,4867.72,United Kingdom,adoption,0,False,2011-06-01
17663,209.71,2,419.42,0.0,5175.83,United Kingdom,adoption,1,False,2011-06-01
17667,214.31,2,428.62,0.0,3950.7,United Kingdom,adoption,1,False,2011-06-01
17669,537.0,3,1611.0,1.6,6142.35,United Kingdom,competition,0,False,2011-06-01
17675,643.235,6,3859.41,0.75,38259.6,United Kingdom,competition,0,False,2011-06-01
17677,706.796,5,3533.98,0.95,36692.909999999996,United Kingdom,competition,0,False,2011-06-01
17682,357.955,2,715.91,1.04,4456.78,United Kingdom,adoption,1,False,2011-06-01
17686,481.38000000000005,3,1444.14,0.0,8296.81,United Kingdom,competition,1,False,2011-06-01
17690,182.96666666666667,3,548.9,2.83,7448.1,United Kingdom,price,0,False,2011-06-01
17700,562.785,2,1125.57,1.15,6679.97,United Kingdom,adoption,1,False,2011-06-01
17705,110.5,2,221.0,1.06,2083.9,United Kingdom,adoption,1,False,2011-06-01
17716,725.81,2,1451.62,1451.62,15956.97,United Kingdom,price,0,False,2011-06-01
17719,416.4025,4,1665.61,1.15,5396.04,United Kingdom,competition,0,False,2011-06-01
17723,373.4,2,746.8,0.0,3378.4,United Kingdom,adoption,0,False,2011-06-01
17725,317.40749999999997,4,1269.6299999999999,1.05,3439.08,United Kingdom,competition,0,False,2011-06-01
17730,379.175,2,758.35,1.18,7773.8,United Kingdom,adoption,0,False,2011-06-01
17735,624.598,5,3122.99,1.97,17244.93,United Kingdom,competition,0,False,2011-06-01
17757,196.49166666666667,6,1178.95,2.58,9422.45,United Kingdom,price,0,False,2011-06-01
17758,351.60999999999996,3,1054.83,1.24,5012.53,United Kingdom,competition,1,False,2011-06-01
17765,131.275,2,262.55,0.85,530.8,United Kingdom,adoption,1,False,2011-06-01
17770,135.025,4,540.1,0.94,1143.27,United Kingdom,competition,1,False,2011-06-01
17790,126.88666666666667,3,380.66,0.39,2783.61,United Kingdom,competition,1,False,2011-06-01
17799,125.87333333333333,3,377.62,377.62,6341.89,United Kingdom,price,0,False,2011-06-01
17800,109.4,2,218.8,0.89,1199.01,United Kingdom,adoption,1,False,2011-06-01
17809,394.5,2,789.0,0.52,11337.39,United Kingdom,adoption,0,False,2011-06-01
17811,143.58875,8,1148.71,1.16,9609.8,United Kingdom,competition,0,False,2011-06-01
17817,134.85,2,269.7,269.7,807.85,United Kingdom,price,1,False,2011-06-01
17819,516.4499999999999,2,1032.8999999999999,0.22,6612.5199999999995,United Kingdom,adoption,0,False,2011-06-01
17841,243.4012,25,6085.03,0.62,70884.07,United Kingdom,competition,0,False,2011-06-01
17849,130.35000000000002,2,260.70000000000005,1.37,1063.76,United Kingdom,adoption,1,False,2011-06-01
17856,380.8766666666666,3,1142.6299999999999,14.11,1418.03,United Kingdom,price,1,False,2011-06-01
17857,1109.3833333333334,6,6656.3,4.92,28682.24,United Kingdom,price,0,False,2011-06-01
17858,255.9,2,511.8,511.8,12797.65,United Kingdom,price,0,False,2011-06-01
17865,610.1033333333334,3,1830.31,1.12,26374.39,United Kingdom,competition,0,False,2011-06-01
17869,48.32,2,96.64,13.91,1036.16,United Kingdom,price,1,False,2011-06-01
17873,487.91499999999996,2,975.8299999999999,975.83,6515.88,United Kingdom,price,0,False,2011-06-01
17874,112.14000000000001,5,560.7,0.13,683.46,United Kingdom,competition,0,False,2011-06-01
17886,198.13,2,396.26,1.28,1608.38,United Kingdom,adoption,1,False,2011-06-01
17920,338.915,2,677.83,0.0,24516.46,United Kingdom,adoption,1,False,2011-06-01
17940,604.125,4,2416.5,21.18,30393.19,United Kingdom,price,0,False,2011-06-01
17946,74.78999999999999,2,149.57999999999998,0.13,149.57999999999998,United Kingdom,adoption,1,False,2011-06-01
17949,654.7875,8,5238.3,0.07,118628.08,United Kingdom,competition,0,True,2011-06-01
17954,157.23,3,471.69,1.06,3966.05,United Kingdom,competition,0,False,2011-06-01
17955,139.325,4,557.3,0.0,949.9,United Kingdom,competition,1,False,2011-06-01
17961,21.78833333333333,12,261.46,0.56,2995.54,United Kingdom,quality,0,False,2011-06-01
17975,467.12999999999994,3,1401.3899999999999,0.53,7028.83,United Kingdom,competition,1,False,2011-06-01
17979,120.835,2,241.67,241.67,757.71,United Kingdom,price,0,False,2011-06-01
17991,46.675,2,93.35,0.0,320.55,United Kingdom,adoption,1,False,2011-06-01
18008,322.43333333333334,6,1934.6,0.91,19787.13,United Kingdom,competition,1,False,2011-06-01
18037,7.09,3,21.27,0.21,167.42,United Kingdom,quality,1,False,2011-06-01
18041,178.905,6,1073.43,1.79,8752.38,United Kingdom,competition,0,False,2011-06-01
18044,184.21,4,736.84,1.27,3505.61,United Kingdom,competition,0,False,2011-06-01
18048,86.145,2,172.29,0.0,401.73,United Kingdom,adoption,1,False,2011-06-01
18061,186.645,2,373.29,1.33,6488.97,United Kingdom,adoption,0,False,2011-06-01
18065,132.56,3,397.68,0.0,5866.63,United Kingdom,competition,0,False,2011-06-01
18073,120.53999999999999,2,241.07999999999998,0.0,3877.52,United Kingdom,adoption,0,False,2011-06-01
18075,201.61,2,403.22,1.84,5783.29,United Kingdom,adoption,0,False,2011-06-01
18078,168.065,2,336.13,1.42,844.6,United Kingdom,adoption,1,False,2011-06-01
18094,636.24,2,1272.48,1.01,6391.5199999999995,United Kingdom,adoption,1,False,2011-06-01
18102,2919.1133333333332,9,26272.02,0.36,608821.65,United Kingdom,competition,0,True,2011-06-01
18109,254.17199999999997,5,1270.86,1.05,9893.960000000001,United Kingdom,competition,0,False,2011-06-01
18116,142.31666666666666,3,426.95,0.89,2154.3,United Kingdom,competition,1,False,2011-06-01
18118,234.67249999999999,8,1877.3799999999999,1.67,6733.22,United Kingdom,competition,0,False,2011-06-01
18144,236.4,4,945.6,0.62,5058.0,United Kingdom,competition,1,False,2011-06-01
18149,274.84,2,549.68,0.71,1624.71,United Kingdom,adoption,1,False,2011-06-01
18168,205.25,2,410.5,1.14,3770.27,United Kingdom,adoption,0,False,2011-06-01
18172,348.356,5,1741.78,0.18,17479.84,United Kingdom,competition,1,False,2011-06-01
18173,576.2800000000001,3,1728.8400000000001,0.97,2696.36,United Kingdom,competition,1,False,2011-06-01
18177,178.4125,4,713.65,0.31,2216.87,United Kingdom,competition,1,False,2011-06-01
18179,240.13,2,480.26,480.26,2547.55,United Kingdom,price,1,False,2011-06-01
18183,316.035,2,632.07,0.98,632.07,United Kingdom,adoption,1,False,2011-06-01
18198,323.96999999999997,7,2267.79,0.7,5425.56,United Kingdom,competition,0,False,2011-06-01
18202,455.63,2,911.26,0.0,1396.99,United Kingdom,adoption,1,False,2011-06-01
18218,331.04,2,662.08,0.87,1142.0,United Kingdom,adoption,1,False,2011-06-01
18219,213.97,2,427.94,0.0,3562.89,United Kingdom,adoption,0,False,2011-06-01
18223,365.88000000000005,3,1097.64,0.85,14000.85,United Kingdom,competition,0,False,2011-06-01
18225,399.75,3,1199.25,1.04,13054.26,United Kingdom,competition,1,False,2011-06-01
18226,448.90500000000003,4,1795.6200000000001,0.73,11878.88,United Kingdom,competition,0,False,2011-06-01
18229,371.45,4,1485.8,0.91,10803.71,United Kingdom,competition,0,False,2011-06-01
18230,394.74,2,789.48,0.96,4291.0599999999995,United Kingdom,adoption,0,False,2011-06-01
18231,448.0675,4,1792.27,0.59,6880.97,United Kingdom,competition,1,False,2011-06-01
18232,185.49,2,370.98,0.0,592.97,United Kingdom,adoption,1,False,2011-06-01
18239,321.545,2,643.09,0.38,2150.36,United Kingdom,adoption,1,False,2011-06-01
18242,347.04,2,694.08,0.0,3605.21,United Kingdom,adoption,1,False,2011-06-01
18245,250.69,2,501.38,0.0,6324.98,United Kingdom,adoption,1,False,2011-06-01
18260,476.09999999999997,3,1428.3,2.33,9962.11,United Kingdom,competition,0,False,2011-06-01
18272,490.27,2,980.54,1.87,4385.98,United Kingdom,adoption,1,False,2011-06-01
18283,108.575,2,217.15,0.0,2736.65,United Kingdom,adoption,0,False,2011-06-01
12347,509.385,2,1018.77,1.66,5633.32,Iceland,adoption,1,False,2011-07-01
12383,120.80499999999999,2,241.60999999999999,1.42,1850.56,Belgium,adoption,1,False,2011-07-01
12395,165.23,3,495.69,2.01,5067.2699999999995,Belgium,competition,1,False,2011-07-01
12399,305.49,2,610.98,3.67,1962.3,Belgium,price,1,False,2011-07-01
12414,204.325,2,408.65,408.65,952.41,Austria,price,1,False,2011-07-01
12415,9029.4925,4,36117.97,0.0,144458.37,Australia,competition,0,True,2011-07-01
12417,436.745,2,873.49,1.0,6816.91,Spain,adoption,1,False,2011-07-01
12423,224.70000000000002,3,674.1,0.61,2622.39,Belgium,competition,1,False,2011-07-01
12424,880.48,2,1760.96,0.0,3340.0299999999997,Australia,adoption,1,False,2011-07-01
12429,781.6899999999999,2,1563.3799999999999,0.39,7485.91,Austria,adoption,1,False,2011-07-01
12431,473.625,2,947.25,1.0,10857.97,Australia,adoption,0,False,2011-07-01
12432,1338.8866666666665,3,4016.66,0.0,5059.32,Norway,competition,1,False,2011-07-01
12437,336.515,4,1346.06,0.18,12683.4,France,competition,1,False,2011-07-01
12457,355.75,3,1067.25,1067.25,2995.91,Switzerland,price,1,False,2011-07-01
12463,328.59666666666664,3,985.79,0.55,1344.78,Belgium,competition,1,False,2011-07-01
12464,90.5,2,181.0,0.0,1212.05,Belgium,adoption,0,False,2011-07-01
12471,388.8725,4,1555.49,1555.49,39963.79,Germany,price,0,False,2011-07-01
12474,310.0225,4,1240.09,0.0,12424.45,Germany,competition,0,False,2011-07-01
12476,861.435,2,1722.87,1722.87,14115.41,Germany,price,0,False,2011-07-01
12481,624.9966666666667,3,1874.99,0.0,12361.39,Germany,competition,1,False,2011-07-01
12483,191.7625,4,767.05,0.76,5120.58,Sweden,competition,1,False,2011-07-01
12490,407.78,2,815.56,0.68,9823.64,France,adoption,0,False,2011-07-01
12493,216.87,2,433.74,0.0,433.74,France,adoption,1,False,2011-07-01
12524,594.77,3,1784.31,1.58,11126.11,Germany,competition,1,False,2011-07-01
12540,1014.8633333333333,3,3044.59,0.83,22254.489999999998,Spain,competition,0,False,2011-07-01
12562,477.615,2,955.23,0.0,4966.92,France,adoption,1,False,2011-07-01
12567,731.9975,4,2927.99,0.0,13709.86,France,competition,1,False,2011-07-01
12569,175.51,6,1053.06,3.42,4124.69,Germany,price,0,False,2011-07-01
12583,346.48,3,1039.44,0.0,14447.44,France,competition,0,False,2011-07-01
12590,4932.13,2,9864.26,9864.26,9864.26,Germany,price,1,False,2011-07-01
12594,295.15000000000003,3,885.45,0.4,5090.11,Italy,competition,1,False,2011-07-01
12598,282.44,2,564.88,564.88,4534.09,France,price,1,False,2011-07-01
12599,142.84,2,285.68,1.12,2296.72,France,adoption,0,False,2011-07-01
12600,244.57,2,489.14,1.41,5043.92,Germany,adoption,0,False,2011-07-01
12601,104.35,2,208.7,0.0,681.26,Germany,adoption,1,False,2011-07-01
12613,320.43,2,640.86,0.0,6835.07,Germany,adoption,1,False,2011-07-01
12621,594.3257142857143,7,4160.28,2.53,24775.81,Germany,price,0,False,2011-07-01
12643,317.805,4,1271.22,0.74,8350.42,France,competition,1,False,2011-07-01
12647,322.005,2,644.01,1.19,17924.35,Germany,adoption,0,False,2011-07-01
12654,85.575,2,171.15,0.0,601.98,Germany,adoption,1,False,2011-07-01
12656,829.8,2,1659.6,0.48,6407.83,France,adoption,1,False,2011-07-01
12662,469.25,2,938.5,0.9,6988.0199999999995,Germany,adoption,0,False,2011-07-01
12670,513.195,2,1026.39,1.61,3760.29,France,adoption,1,False,2011-07-01
12674,488.4,2,976.8,1.5,1970.6,France,adoption,1,False,2011-07-01
12678,1036.76,2,2073.52,0.07,34281.18,France,adoption,0,False,2011-07-01
12681,559.875,4,2239.5,0.75,30868.28,France,competition,0,False,2011-07-01
12682,381.54857142857145,7,2670.84,0.84,24033.91,France,competition,0,False,2011-07-01
12683,420.9075,4,1683.63,1.51,12696.78,France,competition,1,False,2011-07-01
12684,344.87,4,1379.48,0.6,2283.63,France,competition,1,False,2011-07-01
12705,1153.05,2,2306.1,1.34,11762.1,Germany,adoption,0,False,2011-07-01
12708,288.0733333333333,3,864.22,0.31,5314.1,Germany,competition,1,False,2011-07-01
12709,513.1133333333333,3,1539.34,0.26,31093.34,Germany,competition,0,False,2011-07-01
12712,446.48333333333335,3,1339.45,0.73,7193.66,Germany,competition,0,False,2011-07-01
12714,653.44,2,1306.88,0.0,14093.71,France,adoption,1,False,2011-07-01
12720,169.17499999999998,6,1015.05,0.79,8260.67,Germany,competition,0,False,2011-07-01
12721,478.645,2,957.29,0.62,4013.08,France,adoption,1,False,2011-07-01
12726,289.71999999999997,2,579.4399999999999,0.63,4014.6,France,adoption,1,False,2011-07-01
12731,1370.44,2,2740.88,1.02,25775.71,France,adoption,0,False,2011-07-01
12744,2736.5266666666666,3,8209.58,8209.58,25317.06,Singapore,price,0,False,2011-07-01
12747,382.53666666666663,3,1147.61,0.63,9276.539999999999,United Kingdom,competition,1,False,2011-07-01
12748,120.80977272727273,44,5315.63,1.32,56599.39,United Kingdom,competition,0,False,2011-07-01
12757,740.9050000000001,6,4445.43,0.35,7857.1,Portugal,competition,0,False,2011-07-01
12775,357.26,2,714.52,0.0,1686.12,Netherlands,adoption,1,False,2011-07-01
12779,494.34999999999997,3,1483.05,0.91,6722.2699999999995,Poland,competition,1,False,2011-07-01
12839,305.68,2,611.36,0.0,10071.73,United Kingdom,adoption,0,False,2011-07-01
12840,716.9233333333333,3,2150.77,2.75,4041.97,United Kingdom,price,0,False,2011-07-01
12841,159.39000000000001,3,478.17,1.39,7540.68,United Kingdom,competition,0,False,2011-07-01
12843,260.92199999999997,5,1304.61,0.69,6588.41,United Kingdom,competition,0,False,2011-07-01
12853,228.8,2,457.6,457.6,3907.5,United Kingdom,price,0,False,2011-07-01
12867,532.58,2,1065.16,0.73,7913.29,United Kingdom,adoption,1,False,2011-07-01
12868,342.79,2,685.58,1.76,2247.06,United Kingdom,adoption,1,False,2011-07-01
12877,153.03666666666666,3,459.11,0.24,2955.17,United Kingdom,competition,1,False,2011-07-01
12891,144.5,2,289.0,2.37,840.5,United Kingdom,adoption,1,False,2011-07-01
12901,489.8092307692308,13,6367.52,0.34,17654.54,United Kingdom,competition,0,False,2011-07-01
12910,380.8333333333333,3,1142.5,1.7,5796.5199999999995,United Kingdom,competition,0,False,2011-07-01
12921,305.67833333333334,6,1834.07,2.29,35921.04,United Kingdom,competition,0,False,2011-07-01
12931,661.6,3,1984.8,2.99,92347.34,United Kingdom,price,1,True,2011-07-01
12947,257.99666666666667,3,773.99,1.24,1908.03,United Kingdom,competition,0,False,2011-07-01
12949,358.2,2,716.4,0.0,15526.7,United Kingdom,adoption,1,False,2011-07-01
12951,148.56333333333333,3,445.69,0.53,3213.72,United Kingdom,competition,1,False,2011-07-01
12955,172.51999999999998,3,517.56,0.66,4757.16,United Kingdom,competition,0,False,2011-07-01
12957,485.55,2,971.1,0.0,8706.97,United Kingdom,adoption,1,False,2011-07-01
12971,132.3127777777778,18,2381.63,1.28,15972.79,United Kingdom,competition,0,False,2011-07-01
12980,954.12,3,2862.36,0.45,16245.78,United Kingdom,competition,0,False,2011-07-01
12989,325.48,3,976.44,0.4,13551.75,United Kingdom,competition,0,False,2011-07-01
12999,151.96,3,455.88,2.34,455.88,United Kingdom,competition,1,False,2011-07-01
13001,800.6766666666667,3,2402.03,3.78,24172.1,United Kingdom,price,0,False,2011-07-01
13004,311.308,5,1556.54,1.22,11650.85,United Kingdom,competition,0,False,2011-07-01
13005,256.85,2,513.7,1.67,999.68,United Kingdom,adoption,1,False,2011-07-01
13012,165.06,2,330.12,330.12,2972.83,United Kingdom,price,0,False,2011-07-01
13013,421.97499999999997,2,843.9499999999999,843.95,12625.77,United Kingdom,price,0,False,2011-07-01
13014,477.8,2,955.6,1.07,5381.08,United Kingdom,adoption,1,False,2011-07-01
13015,440.76,4,1763.04,1.25,6586.42,United Kingdom,competition,1,False,2011-07-01
13018,319.7611111111111,9,2877.85,4.26,9763.16,United Kingdom,price,0,False,2011-07-01
13021,367.885,2,735.77,0.9,4887.24,United Kingdom,adoption,1,False,2011-07-01
13047,490.7,2,981.4,0.74,8795.16,United Kingdom,adoption,1,False,2011-07-01
13050,464.125,2,928.25,0.0,12344.53,United Kingdom,adoption,0,False,2011-07-01
13069,155.09555555555553,9,1395.86,1.81,9683.13,United Kingdom,competition,0,False,2011-07-01
13078,403.95,5,2019.75,0.6,29532.45,United Kingdom,competition,0,False,2011-07-01
13082,289.8975,4,1159.59,3.05,7335.75,United Kingdom,price,0,False,2011-07-01
13089,432.31444444444446,27,11672.49,1.5,116737.86,United Kingdom,competition,0,True,2011-07-01
13090,796.0600000000001,2,1592.1200000000001,0.91,14103.09,United Kingdom,adoption,0,False,2011-07-01
13092,72.05,2,144.1,144.1,2140.28,United Kingdom,price,1,False,2011-07-01
13094,188.04,3,564.12,0.57,2433.12,United Kingdom,competition,0,False,2011-07-01
13097,486.18,3,1458.54,0.46,13389.22,United Kingdom,competition,1,False,2011-07-01
13098,1041.4275,8,8331.42,1.6,28882.44,United Kingdom,competition,0,False,2011-07-01
13102,241.28666666666666,6,1447.72,1.7,11696.92,United Kingdom,competition,0,False,2011-07-01
13113,586.3109999999999,10,5863.11,0.66,18625.73,United Kingdom,competition,1,False,2011-07-01
13117,80.42,2,160.84,160.84,2643.81,United Kingdom,price,1,False,2011-07-01
13134,295.24666666666667,3,885.74,1.46,2475.23,United Kingdom,competition,1,False,2011-07-01
13141,438.23,2,876.46,876.46,7668.58,United Kingdom,price,1,False,2011-07-01
13162,276.09,2,552.18,115.46,9275.49,United Kingdom,price,1,False,2011-07-01
13178,546.7325,4,2186.93,1.22,14059.19,United Kingdom,competition,0,False,2011-07-01
13184,196.6833333333333,3,590.05,2.38,1701.29,United Kingdom,competition,0,False,2011-07-01
13199,201.22,8,1609.76,1.05,16432.89,United Kingdom,competition,0,False,2011-07-01
13208,265.88,2,531.76,0.63,1988.5,United Kingdom,adoption,0,False,2011-07-01
13213,183.84333333333333,3,551.53,0.0,3851.52,United Kingdom,competition,1,False,2011-07-01
13220,242.16333333333333,3,726.49,3.34,1336.0900000000001,United Kingdom,price,1,False,2011-07-01
13223,81.6,2,163.2,1.59,969.12,United Kingdom,adoption,1,False,2011-07-01
13230,246.9575,4,987.83,4.33,6360.78,United Kingdom,price,0,False,2011-07-01
13232,219.6125,4,878.45,0.96,1357.6,United Kingdom,competition,1,False,2011-07-01
13242,52.0,2,104.0,104.0,699.4,United Kingdom,price,1,False,2011-07-01
13246,388.715,2,777.43,0.0,3387.43,United Kingdom,adoption,1,False,2011-07-01
13263,202.9269230769231,13,2638.05,1.37,8704.69,United Kingdom,competition,0,False,2011-07-01
13265,579.11,2,1158.22,2.39,2107.66,United Kingdom,adoption,1,False,2011-07-01
13266,304.842,5,1524.21,1.56,6135.04,United Kingdom,competition,0,False,2011-07-01
13267,160.775,4,643.1,0.95,9758.26,United Kingdom,competition,0,False,2011-07-01
13268,259.815,4,1039.26,0.71,3214.69,United Kingdom,competition,1,False,2011-07-01
13269,424.625,4,1698.5,4.42,8891.7,United Kingdom,price,0,False,2011-07-01
13282,386.55,2,773.1,0.8,1313.19,United Kingdom,adoption,1,False,2011-07-01
13294,436.87,2,873.74,1.24,1689.53,United Kingdom,adoption,1,False,2011-07-01
13317,358.6433333333334,3,1075.93,0.7,6486.09,United Kingdom,competition,1,False,2011-07-01
13319,477.672,5,2388.36,1.26,22082.5,United Kingdom,competition,0,False,2011-07-01
13320,254.305,2,508.61,508.61,2228.1,United Kingdom,price,1,False,2011-07-01
13324,537.678,5,2688.39,0.97,10513.47,United Kingdom,competition,1,False,2011-07-01
13376,385.0,2,770.0,0.95,1019.76,United Kingdom,adoption,1,False,2011-07-01
13408,319.73,18,5755.14,2.19,51733.46,United Kingdom,competition,0,False,2011-07-01
13418,367.29200000000003,5,1836.46,1.07,12233.6,United Kingdom,competition,0,False,2011-07-01
13426,306.43,2,612.86,1.23,8167.38,United Kingdom,adoption,1,False,2011-07-01
13437,830.865,2,1661.73,0.0,3408.06,United Kingdom,adoption,1,False,2011-07-01
13450,339.27,2,678.54,0.55,4120.04,United Kingdom,adoption,1,False,2011-07-01
13456,212.53,2,425.06,0.95,1766.72,United Kingdom,adoption,0,False,2011-07-01
13458,597.51,4,2390.04,1.56,11959.27,United Kingdom,competition,0,False,2011-07-01
13468,156.65714285714284,7,1096.6,1.34,13390.51,United Kingdom,competition,0,False,2011-07-01
13475,262.63,2,525.26,2.41,1431.78,United Kingdom,adoption,1,False,2011-07-01
13477,290.195,2,580.39,1.32,2834.17,United Kingdom,adoption,0,False,2011-07-01
13479,150.475,2,300.95,0.92,851.37,United Kingdom,adoption,1,False,2011-07-01
13488,710.36,2,1420.72,0.0,15587.88,United Kingdom,adoption,0,False,2011-07-01
13505,861.04,3,2583.12,0.64,4393.63,Switzerland,competition,1,False,2011-07-01
13523,901.145,2,1802.29,0.0,5101.5199999999995,United Kingdom,adoption,1,False,2011-07-01
13524,123.85,2,247.7,1.78,680.18,United Kingdom,adoption,1,False,2011-07-01
13534,201.29,7,1409.03,1.33,7720.9,United Kingdom,competition,0,False,2011-07-01
13549,170.85,3,512.55,0.56,1005.8,United Kingdom,competition,0,False,2011-07-01
13552,374.085,4,1496.34,0.0,6978.92,United Kingdom,competition,1,False,2011-07-01
13555,795.025,2,1590.05,0.0,8999.19,United Kingdom,adoption,1,False,2011-07-01
13571,120.68,3,362.04,0.54,4546.54,United Kingdom,competition,0,False,2011-07-01
13576,365.5425,4,1462.17,0.99,11551.74,United Kingdom,competition,0,False,2011-07-01
13590,301.485,2,602.97,1.0,6349.59,United Kingdom,adoption,0,False,2011-07-01
13592,64.39500000000001,2,128.79000000000002,2.83,247.96,United Kingdom,price,1,False,2011-07-01
13599,234.37,3,703.11,0.89,10167.63,United Kingdom,competition,0,False,2011-07-01
13610,117.60000000000001,2,235.20000000000002,0.88,2175.88,United Kingdom,adoption,0,False,2011-07-01
13623,147.285,2,294.57,294.57,2566.49,United Kingdom,price,1,False,2011-07-01
13627,357.905,2,715.81,0.0,2245.9,United Kingdom,adoption,1,False,2011-07-01
